img_loss,ocr_loss
0.03263325649684509,3.584688032622886
0.014855878553998857,2.956904673646685
0.0126636337741638,2.5662618770008594
0.011421055728047646,2.3727475292211437
0.010714353287488133,2.25790023663051
0.010056355016190658,2.171558066806962
0.009590884886275438,2.1131960561493504
0.009261094168334056,2.0672852971912485
0.00879986414817714,2.031157423612994
0.008435238052467242,1.9975460465327124
0.008108317095148967,1.9632007875273714
0.007803631508255866,1.94094934400204
0.007521956356841203,1.9123178069922073
0.00733567301079543,1.9000473345978774
0.007126076210147336,1.8775071422610663
0.006979078647837175,1.8583308454811749
0.006833699471413386,1.8452893147426368
0.0066650696236167685,1.831969410620608
0.006493492226410317,1.816997478493547
0.006378703747922692,1.8061051797726162
0.006222142248653468,1.7965274314261468
0.00609421366578446,1.7839055437605642
0.006001791202498924,1.7763187945064893
0.005871685364649008,1.7594198304994972
0.005769814753349992,1.7532328943938984
0.005745347502715556,1.7437687915335012
0.005584228829175761,1.7303985599922922
0.005562641418876901,1.7261992411627531
0.005436479100259708,1.7186390917561398
0.005326399435412831,1.708945641827091
0.005303288970670078,1.7041281809849023
0.005197975839485461,1.696727807542919
0.005152641912334349,1.6959510862299827
0.005208351395222026,1.6855194382259628
0.005049256377119934,1.6800965992047021
0.0050170678325316105,1.6781082599915587
0.0048971813801225485,1.6707730551736544
0.004853065717679649,1.6636680039332679
0.004794289101777835,1.6576396142486978
0.004814913442803432,1.650357833654128
0.004651168347569869,1.6513502548577863
0.004693036438803845,1.652947546458174
0.004646098929399674,1.6445491291077088
0.004633618822282834,1.6419849522345888
0.0045104320868465135,1.6336755305968202
0.004540470638930534,1.6260083977100068
0.004394772323809981,1.620676500255731
0.004452535669679223,1.6214616500874184
0.004289122926109748,1.614581817370952
0.004307469779592568,1.6114115737884094
0.004336778027799453,1.6117416629045762
0.004380234172375417,1.6033117567191786
0.004250821304455355,1.598492161362572
0.004226519736519034,1.593089268270847
0.00410871591850302,1.5866951290133429
0.004106936088947244,1.5858382955413302
0.004097222368394994,1.5822792659818599
0.004109398746906964,1.5758420134012678
0.00412263068889754,1.573105427719499
0.004035938733771092,1.5738982275172322
0.003917527865140443,1.569304512665335
0.003961356204953649,1.561288662013051
0.004036706835196345,1.5715283781377967
0.0038964273545418517,1.5540926359747715
0.0038308440899932454,1.5508403410602107
0.0038009306764818047,1.5468507841625045
0.0038021446252379095,1.5469579680831032
0.003957142665361364,1.5530792497603942
0.003790234368717556,1.550009824885028
0.003704514650485113,1.5330717495057435
0.003688874240321791,1.5348800208012967
0.003614711816969347,1.517715865356029
0.0035978682383147665,1.5239755071721597
0.003625406436539725,1.5190449495934455
0.0035732918855758897,1.5193019438985527
0.003573438109401449,1.5084328171426216
0.003526528863164879,1.5062750591992629
0.0034655607600798033,1.497471653606336
0.003424139597225154,1.5008137874898657
0.003369031630588316,1.494222129868195
0.0034278114422452485,1.488279368497629
0.003351659244778058,1.4870870085240817
0.003463650201268736,1.493137546169371
0.003370082437178906,1.4797489623756184
0.0033247283093938962,1.4871635066021156
0.0034436621561723386,1.4867321644912428
0.003342691859763368,1.4749163464810644
0.003371798106438994,1.4683084674289444
0.0032575798590439523,1.4702884621676442
0.0032194973674264894,1.4645595960209152
0.003152143005501468,1.4582419936987503
0.003110863082935061,1.4516572073145955
0.0031369033930301227,1.4516519119957556
0.0032234054682419187,1.4549965243072285
0.0030775075952816414,1.4493605276476318
0.0031342970881786934,1.4483132830059986
0.003145712624911142,1.4407131380036167
0.003077333731917461,1.4416677378623535
0.0030487156095351355,1.4354015477990683
0.0030326380395772796,1.433932310887846
0.0030161131923375404,1.436262364936086
0.002949034532114512,1.4232035089383084
0.002932272948308197,1.420889959574449
0.0029002149701997594,1.420237257944799
0.0029094358329224378,1.4160185878255727
0.002921216367746657,1.41409991026628
0.0028853127396333096,1.4125029117660184
0.002894655614541871,1.410359109573308
0.002874135508842129,1.4065399892562258
0.0030103881107121267,1.4170342724231844
0.002883978234054548,1.4052431425162122
0.0028674451017527015,1.4009280257520422
0.002782094541656892,1.3983220465063697
0.002797201033379432,1.3955172993088893
0.0027608400970356743,1.3873622494812912
0.00278482178794797,1.3909588227581486
0.0027741762400113022,1.3872007479709862
0.002739508158271819,1.3863307072349706
0.002703656324331036,1.3784461541865076
0.0026912866998189144,1.3777687841460415
0.0026950347979050296,1.374899121512354
0.0026685320078546405,1.373748588175197
0.002700657049430243,1.375546512174747
0.0026346176531671333,1.3663692291507328
0.0026832531655487496,1.3678797523883943
0.0026968305705219594,1.3645421217324811
0.002613087233491132,1.3650250675755615
0.002601421433349846,1.3549324857801814
0.002579700417066636,1.346062725448327
0.0025581799819790773,1.3596713973709265
0.002594252171923453,1.3521266947102055
0.0025338759878650308,1.3518894464217104
0.002564358835075611,1.3447183755646765
0.0025239756748431904,1.3442907699089839
0.002529765181188474,1.342862028287927
0.0025146461454574514,1.34677856650676
0.0024562531671484047,1.3355423363260814
0.0024409110899630024,1.3343138501355782
0.0024191081351504435,1.3338989304230275
0.0024285004934389417,1.3309172900025472
0.002437930400304738,1.3282464441999924
0.0024484023462107356,1.326680797567058
0.0024131962704639826,1.3203763270800093
0.0024565476405634863,1.3267511199709237
0.0024462901632738322,1.3234810528502
0.002396430985062523,1.3163401375477997
0.002325406605734938,1.3113646904627483
0.0023122418920473804,1.3125998122853868
0.0023240297744297877,1.3154782426040785
0.002329982696636786,1.3104241075417284
0.0023595007623416703,1.3048239056691309
0.0023263327689473255,1.3015676342983864
0.002307842953671814,1.3019254408051482
0.002304011836694691,1.298963354752127
0.002309409713312148,1.2967824642285486
0.0022801815303438136,1.2931444826027636
0.002337109561938144,1.294696928477217
0.0022602236024749666,1.2909598440195607
0.0022338367040491604,1.2885930819497347
0.002215309919869104,1.27957516205346
0.0022476756733026257,1.2863498384621994
0.002285412155918689,1.286621598367494
0.0022395953685759532,1.28175213467055
0.0021794844589781313,1.2731335537623516
0.0021875785869081947,1.2764799795319548
0.002200878034675477,1.2723828271075337
0.0022085445444030923,1.2784839001728723
0.00226179812244994,1.286107722109398
0.002205071817317038,1.269982111489175
0.002160602826474009,1.2610930308128177
0.002171260147811543,1.262882979394412
0.002181585787130646,1.261240027295453
0.002116626827046275,1.2592726476424563
0.002113650107184826,1.2579529130704987
0.0021358079223407316,1.2576291010794738
